RestaurantId;Restaurant;IstOnline;IstGeloescht;Strasse;Hausnr;PLZ;Stadt;Direct Link;AdSchedule
13834;Le Sélect;0;0;Bahnhofstr.;6;55116;Mainz;http://www.lieferando.de/lieferservice-le-select-mainz;(Monday@100%[11:30-22:30]);(Tuesday@100%[11:30-22:30]);(Wednesday@100%[11:30-22:30]);(Thursday@100%[11:30-22:30]);(Friday@100%[11:30-22:30]);(Saturday@100%[11:30-22:30]);(Sunday@100%[11:30-22:30])
13835;Pizzeria Mamma Mia;1;0;Neumarkt;6;47441;Moers;http://www.lieferando.de/lieferservice-pizzeria-mamma-mia-moers;(Monday@100%[17:00-21:45]);(Tuesday@100%[17:00-21:45]);(Wednesday@100%[17:00-21:45]);(Thursday@100%[17:00-21:45]);(Friday@100%[17:00-21:45]);(Saturday@100%[17:00-21:45]);(Sunday@100%[17:00-21:45])
13836;Kandil Döner & Pizza;0;0;Lintforter Str.;112g;47445;Moers;http://www.lieferando.de/lieferservice-kandil-doener-und-pizza-moers;(Monday@100%[13:00-22:00]);(Tuesday@100%[13:00-22:00]);(Wednesday@100%[13:00-22:00]);(Thursday@100%[13:00-22:00]);(Friday@100%[13:00-22:00]);(Saturday@100%[13:00-22:00]);(Sunday@100%[13:00-22:00])
13837;Pizzeria Da Angelo;1;0;Römerstr.;600;47443;Moers;http://www.lieferando.de/lieferservice-pizzeria-da-angelo-moers;(Monday@100%[12:30-15:00]);(Monday@100%[17:30-23:00]);(Tuesday@100%[12:30-15:00]);(Tuesday@100%[17:30-23:00]);(Wednesday@100%[12:30-15:00]);(Wednesday@100%[17:30-23:00]);(Thursday@100%[12:30-15:00]);(Thursday@100%[17:30-23:00]);(Friday@100%[12:30-15:00]);(Friday@100%[17:30-23:00]);(Saturday@100%[17:30-23:00]);(Sunday@100%[17:30-23:00])
13838;Pizzeria Venezia;1;0;Hirschgraben;24;65183;Wiesbaden;http://www.lieferando.de/lieferservice-pizzeria-venezia-wiesbaden;(Monday@100%[11:00-14:00]);(Monday@100%[17:00-23:00]);(Tuesday@100%[11:00-14:00]);(Tuesday@100%[17:00-23:00]);(Wednesday@100%[11:00-14:00]);(Wednesday@100%[17:00-23:00]);(Thursday@100%[11:00-14:00]);(Thursday@100%[17:00-23:00]);(Friday@100%[11:00-14:00]);(Friday@100%[17:00-23:00]);;(Sunday@100%[16:00-23:00])
13839;Trattoria i Fratelli;1;0;Geschwister-Scholl-Str.;3;14471;Potsdam;http://www.lieferando.de/lieferservice-trattoria-i-fratelli-potsdam;(Monday@100%[17:00-21:00]);(Tuesday@100%[17:00-21:00]);(Wednesday@100%[12:00-21:00]);(Thursday@100%[12:00-21:00]);(Friday@100%[12:00-21:00]);(Saturday@100%[12:00-21:00]);(Sunday@100%[12:00-21:00])
13840;My Ha;1;0;Havelstr.;12;13597;Berlin;http://www.lieferando.de/lieferservice-my-ha-berlin;(Monday@100%[11:30-21:30]);(Tuesday@100%[11:30-21:30]);(Wednesday@100%[11:30-21:30]);(Thursday@100%[11:30-21:30]);(Friday@100%[11:30-22:00]);(Saturday@100%[11:30-22:00]);(Sunday@100%[12:30-21:30])
13841;Obstlieferei;0;0;Tumblingerstrasse;24;80337;München;http://www.lieferando.de/lieferservice-obstlieferei-muenchen;;;;;;;
13842;China-Thai Bistro;1;0;Friedrich-Ebert-Str.;19;14467;Potsdam;http://www.lieferando.de/lieferservice-china-thai-bistro-potsdam;(Monday@100%[11:00-21:45]);(Tuesday@100%[11:00-21:45]);(Wednesday@100%[11:00-21:45]);(Thursday@100%[11:00-21:45]);(Friday@100%[11:00-21:45]);(Saturday@100%[11:30-21:45]);(Sunday@100%[11:30-21:45])
13843;Happy Sumo Sushi Lounge;1;0;Dortustrasse;14;14467;Potsdam;http://www.lieferando.de/lieferservice-happy-sumo-sushi-lounge-potsdam;(Monday@100%[12:30-22:00]);(Tuesday@100%[12:30-22:00]);(Wednesday@100%[12:30-22:00]);(Thursday@100%[12:30-22:00]);(Friday@100%[12:30-22:00]);(Saturday@100%[12:30-22:00]);(Sunday@100%[16:30-22:00])
13844;Pizzeria Santa Lucia;1;0;Neuköllner Str.;280;12357;Berlin;http://www.lieferando.de/lieferservice-pizzeria-santa-lucia-berlin;(Monday@100%[11:30-22:30]);(Tuesday@100%[11:30-22:30]);(Wednesday@100%[11:30-22:30]);(Thursday@100%[11:30-22:30]);(Friday@100%[11:30-22:30]);(Saturday@100%[11:30-22:30]);(Sunday@100%[11:30-22:30])
13845;Thang Long;1;0;Wilhelminenhofstr.;32;12459;Berlin;http://www.lieferando.de/lieferservice-thang-long-berlin-wilhelminenhofstr-;(Monday@100%[11:30-21:30]);(Tuesday@100%[11:30-21:30]);(Wednesday@100%[11:30-21:30]);(Thursday@100%[11:30-21:30]);(Friday@100%[11:30-21:30]);(Saturday@100%[11:30-21:30]);(Sunday@100%[11:30-21:30])
13846;Fastfood Hawaii;0;0;Hindenburgdamm;51;12203;Berlin;http://www.lieferando.de/lieferservice-fastfood-hawaii-berlin;(Monday@100%[12:00-22:45]);(Tuesday@100%[12:00-22:45]);(Wednesday@100%[12:00-22:45]);(Thursday@100%[12:00-22:45]);(Friday@100%[12:00-22:45]);(Saturday@100%[12:00-22:45]);(Sunday@100%[13:00-22:45])
13847;Royal Imbiss;1;0;Sanderstr.;1;12047;Berlin;http://www.lieferando.de/lieferservice-royal-imbiss-berlin;(Monday@100%[00:00-00:30]);(Tuesday@100%[14:00-24:00]);(Wednesday@100%[00:00-00:15]);(Wednesday@100%[14:00-24:00]);(Thursday@100%[00:00-00:15]);(Thursday@100%[15:00-24:00]);(Friday@100%[00:00-00:15]);(Friday@100%[14:00-24:00]);(Saturday@100%[00:00-00:15]);(Saturday@100%[15:00-21:45]);(Sunday@100%[14:00-24:00])
13848;China Pizza Taxi Imperia;1;0;Liebigstr.;52;50823;Köln;http://www.lieferando.de/lieferservice-china-pizza-taxi-imperia-koeln;(Monday@100%[11:00-23:00]);(Tuesday@100%[11:00-23:00]);(Wednesday@100%[11:00-23:00]);(Thursday@100%[11:00-23:00]);(Friday@100%[11:00-23:00]);(Saturday@100%[11:00-23:00]);(Sunday@100%[11:45-23:00])
13849;Tiamo;0;1;Kaiser Str.;112;12105;Berlin;http://www.lieferando.de/lieferservice-tiamo-berlin-kaiser-str-;;;;;;;
13850;Tyros;1;0;Modersohnstr.;58;10245;Berlin;http://www.lieferando.de/lieferservice-tyros-berlin;(Monday@100%[11:00-21:45]);(Tuesday@100%[11:00-21:45]);(Wednesday@100%[11:00-21:45]);(Thursday@100%[11:00-21:45]);(Friday@100%[11:00-21:45]);(Saturday@100%[14:00-21:45]);(Sunday@100%[14:00-21:45])
13851;Chips Kalla;0;0;Angertaler Str.;46;47249;Duisburg;http://www.lieferando.de/lieferservice-chips-kalla-duisburg;;(Tuesday@100%[14:00-23:30]);(Wednesday@100%[14:00-23:30]);(Thursday@100%[14:00-23:30]);(Friday@100%[14:00-24:00]);(Saturday@100%[00:00-02:30]);(Saturday@100%[14:00-23:30]);(Sunday@100%[00:00-02:30]);(Sunday@100%[14:00-23:30])
13852;Osteria Sertolli;1;0;Tassilo Str.;2;90429;Nürnberg;http://www.lieferando.de/lieferservice-osteria-sertolli-nuernberg;(Monday@100%[11:30-14:30]);(Monday@100%[17:30-23:00]);(Tuesday@100%[11:30-14:30]);(Tuesday@100%[17:30-23:00]);(Wednesday@100%[11:30-14:30]);(Wednesday@100%[17:30-23:00]);(Thursday@100%[11:30-14:30]);(Thursday@100%[17:30-23:00]);(Friday@100%[11:30-14:30]);(Friday@100%[17:30-23:00]);(Saturday@100%[17:00-23:00]);(Sunday@100%[11:30-14:30]);(Sunday@100%[17:30-23:00])
13853;Ristorante Pizzeria La Ciociara;1;0;Bessemerstr.;37;90411;Nürnberg;http://www.lieferando.de/lieferservice-ristorante-pizzeria-la-ciociara-nuernberg;(Monday@100%[11:30-14:30]);(Monday@100%[17:30-23:00]);(Tuesday@100%[11:30-14:30]);(Tuesday@100%[17:30-23:00]);(Wednesday@100%[11:30-14:30]);(Wednesday@100%[17:30-23:00]);(Thursday@100%[11:30-14:30]);(Thursday@100%[17:30-23:00]);(Friday@100%[11:30-14:30]);(Friday@100%[17:30-23:00]);(Saturday@100%[17:00-23:00]);(Sunday@100%[11:30-14:30]);(Sunday@100%[17:30-23:00])
13854;AKSU Kebap Haus;1;0;Marktstr.;36;42369;Wuppertal;http://www.lieferando.de/lieferservice-aksu-kebap-haus-wuppertal;(Monday@100%[12:00-22:00]);(Tuesday@100%[12:00-22:00]);(Wednesday@100%[12:00-22:00]);(Thursday@100%[12:00-22:00]);(Friday@100%[12:00-22:00]);;(Sunday@100%[13:00-22:00])
13855;Aki Tatsu Sushi & More;1;0;Winterfeldstr.;40;10781;Berlin;http://www.lieferando.de/lieferservice-aki-tatsu-sushi-und-more-berlin-winterfeldstr-;(Monday@100%[12:30-22:00]);(Tuesday@100%[12:30-22:00]);(Wednesday@100%[12:30-22:00]);(Thursday@100%[12:30-22:00]);(Friday@100%[12:30-22:00]);(Saturday@100%[12:30-22:00]);(Sunday@100%[14:00-22:00])
13856;Pizzeria Rapido;1;0;General-Pape-Str.;1;12101;Berlin;http://www.lieferando.de/lieferservice-pizzeria-rapido-berlin;(Monday@100%[11:00-23:00]);(Tuesday@100%[11:00-23:00]);(Wednesday@100%[11:00-23:00]);(Thursday@100%[11:00-23:00]);(Friday@100%[11:00-23:00]);(Saturday@100%[12:00-23:00]);(Sunday@100%[12:00-23:00])
13857;Pizzeria Pulcinella Firmenkarte;0;1;Tückingstr.;2;41460;Neuss;http://www.lieferando.de/lieferservice-pizzeria-pulcinella-firmenkarte-neuss;(Monday@100%[10:30-14:00]);(Monday@100%[17:00-22:30]);(Tuesday@100%[10:30-14:00]);(Tuesday@100%[17:00-22:30]);(Wednesday@100%[10:30-14:00]);(Wednesday@100%[17:00-22:30]);(Thursday@100%[10:30-14:00]);(Thursday@100%[17:00-22:30]);(Friday@100%[11:30-14:00]);(Friday@100%[17:00-23:00]);(Saturday@100%[17:00-23:00]);(Sunday@100%[15:00-22:30])
13858;World Pizza Firmenkarte;1;0;Münsterstr.;24;40477;Düsseldorf;http://www.lieferando.de/lieferservice-world-pizza-firmenkarte-duesseldorf;(Monday@100%[10:30-14:30]);(Monday@100%[17:00-22:30]);(Tuesday@100%[10:30-14:30]);(Tuesday@100%[17:00-22:30]);(Wednesday@100%[10:30-14:30]);(Wednesday@100%[17:00-22:30]);(Thursday@100%[10:30-14:30]);(Thursday@100%[17:00-22:30]);(Friday@100%[10:30-14:30]);(Friday@100%[17:00-22:30]);(Saturday@100%[11:00-22:30]);(Sunday@100%[12:00-22:30])
13859;Pizza Fun;1;0;Schützenstr.;73;42281;Wuppertal;http://www.lieferando.de/lieferservice-pizza-fun-wuppertal;(Monday@100%[11:00-22:15]);(Tuesday@100%[11:00-22:15]);(Wednesday@100%[11:00-22:15]);(Thursday@100%[11:00-22:15]);(Friday@100%[11:00-22:15]);(Saturday@100%[14:00-22:15]);(Sunday@100%[14:00-22:15])
13860;La Speranza;1;0;Haselhorster Damm;3-5;13599;Berlin;http://www.lieferando.de/lieferservice-la-speranza-berlin;(Monday@100%[11:00-22:45]);(Tuesday@100%[11:00-23:00]);(Wednesday@100%[11:00-22:45]);(Thursday@100%[11:00-22:45]);(Friday@100%[11:00-22:45]);(Saturday@100%[11:00-22:45]);(Sunday@100%[11:00-22:45])
13861;Restaurant nam nam;0;0;Amalienstr.;25;80333;München;http://www.lieferando.de/lieferservice-restaurant-nam-nam-muenchen;(Monday@100%[12:00-14:00]);(Monday@100%[18:00-21:00]);(Tuesday@100%[12:00-14:00]);(Tuesday@100%[18:00-21:00]);(Wednesday@100%[12:00-14:00]);(Wednesday@100%[18:00-21:00]);(Thursday@100%[12:00-14:00]);(Thursday@100%[18:00-21:00]);(Friday@100%[12:00-14:00]);(Friday@100%[18:00-21:00]);;
13862;Pizzeria Trattoria Tag & Nacht;1;0;Amalienstr.;25;90763;Fürth;http://www.lieferando.de/lieferservice-pizzeria-trattoria-tag-und-nacht-fuerth;;(Tuesday@100%[10:30-14:00]);(Tuesday@100%[17:00-23:30]);(Wednesday@100%[10:30-14:00]);(Wednesday@100%[17:00-23:30]);(Thursday@100%[10:30-14:00]);(Thursday@100%[17:00-24:00]);(Friday@100%[00:00-02:00]);(Friday@100%[10:30-14:00]);(Friday@100%[17:00-24:00]);(Saturday@100%[00:00-02:00]);(Saturday@100%[16:00-24:00]);(Sunday@100%[00:00-02:00]);(Sunday@100%[16:00-23:30])
13863;Bollywood;1;0;Cottastr.;9;70178;Stuttgart;http://www.lieferando.de/lieferservice-bollywood-stuttgart;(Monday@100%[00:00-01:45]);(Monday@100%[16:00-24:00]);(Tuesday@100%[00:00-00:45]);(Tuesday@100%[16:00-24:00]);(Wednesday@100%[00:00-00:45]);(Wednesday@100%[16:00-24:00]);(Thursday@100%[00:00-00:45]);(Thursday@100%[16:00-24:00]);(Friday@100%[00:00-00:45]);(Friday@100%[16:00-24:00]);(Saturday@100%[00:00-02:45]);(Saturday@100%[16:00-24:00]);(Sunday@100%[00:00-02:45]);(Sunday@100%[12:00-24:00])
13864;Bravo Pizza;1;0;Plieninger Straße;14;70567;Stuttgart;http://www.lieferando.de/lieferservice-bravo-pizza-stuttgart;(Monday@100%[11:00-14:00]);(Monday@100%[17:00-23:00]);(Tuesday@100%[11:00-14:00]);(Tuesday@100%[17:00-23:00]);(Wednesday@100%[11:00-14:00]);(Wednesday@100%[17:00-23:00]);(Thursday@100%[11:00-14:00]);(Thursday@100%[17:00-23:00]);(Friday@100%[11:00-14:00]);(Friday@100%[17:00-23:00]);(Saturday@100%[12:00-23:00]);(Sunday@100%[12:00-23:00])
13865;Funsportsbar XXL;0;1;Ottostr.;3 c;76227;Karlsruhe;http://www.lieferando.de/lieferservice-funsportsbar-xxl-karlsruhe;(Monday@100%[17:00-23:00]);(Tuesday@100%[17:00-23:00]);(Wednesday@100%[17:00-23:00]);(Thursday@100%[17:00-23:00]);(Friday@100%[17:00-23:00]);(Saturday@100%[17:00-23:00]);(Sunday@100%[12:00-23:00])
13866;Stadtgespräch;0;0;Ottostr.;3c;76227;Karlsruhe;http://www.lieferando.de/lieferservice-stadtgespraech-karlsruhe;(Monday@100%[11:00-14:00]);(Monday@100%[17:00-23:00]);(Tuesday@100%[11:00-14:00]);(Tuesday@100%[17:00-23:00]);(Wednesday@100%[11:00-14:00]);(Wednesday@100%[17:00-23:00]);(Thursday@100%[11:00-14:00]);(Thursday@100%[17:00-23:00]);(Friday@100%[11:00-14:00]);(Friday@100%[17:00-23:00]);(Saturday@100%[15:00-23:00]);(Sunday@100%[12:00-23:00])
13867;Eutinger Pizza Heim Service;1;0;Enzstr.;116;75181;Pforzheim;http://www.lieferando.de/lieferservice-eutinger-pizza-heim-service-pforzheim;(Monday@100%[16:00-22:45]);(Tuesday@100%[16:00-22:45]);(Wednesday@100%[16:00-22:45]);(Thursday@100%[16:00-22:45]);(Friday@100%[16:00-22:45]);(Saturday@100%[16:00-22:45]);(Sunday@100%[12:00-22:45])
13868;Burger Time;0;0;Johannisthaler Chaussee;399;12351;Berlin;http://www.lieferando.de/lieferservice-burger-time-berlin-johannisthaler-chaussee;(Monday@100%[11:00-22:00]);(Tuesday@100%[11:00-22:00]);(Wednesday@100%[11:00-22:00]);(Thursday@100%[11:00-22:00]);(Friday@100%[11:00-22:00]);;(Sunday@100%[14:00-22:00])
13869;Tasty Pizza Heimservice;1;0;Gudrunstr.;1;76227;Karlsruhe;http://www.lieferando.de/lieferservice-tasty-pizza-heimservice-karlsruhe;(Monday@100%[11:00-13:45]);(Monday@100%[17:00-22:45]);(Tuesday@100%[11:00-13:45]);(Tuesday@100%[17:00-22:45]);(Wednesday@100%[11:00-13:45]);(Wednesday@100%[17:00-22:45]);(Thursday@100%[11:00-13:45]);(Thursday@100%[17:00-22:45]);(Friday@100%[11:00-13:45]);(Friday@100%[17:00-22:45]);(Saturday@100%[15:00-22:45]);(Sunday@100%[12:00-22:45])
13870;Bollywood Curryhaus;1;0;Gudrunstr.;1;76227;Karlsruhe;http://www.lieferando.de/lieferservice-bollywood-curryhaus-karlsruhe;(Monday@100%[11:00-14:00]);(Monday@100%[17:00-23:00]);(Tuesday@100%[11:00-14:00]);(Tuesday@100%[17:00-23:00]);(Wednesday@100%[11:00-14:00]);(Wednesday@100%[17:00-23:00]);(Thursday@100%[11:00-14:00]);(Thursday@100%[17:00-23:00]);(Friday@100%[11:00-14:00]);(Friday@100%[17:00-23:00]);(Saturday@100%[15:00-23:00]);(Sunday@100%[12:00-23:00])
13871;Vita-Mobil;0;0;Daxlanderstr.;1c;76185;Karlsruhe;http://www.lieferando.de/lieferservice-vita-mobil-karlsruhe;(Monday@100%[11:30-17:00]);(Tuesday@100%[11:30-17:00]);(Wednesday@100%[11:30-17:00]);(Thursday@100%[11:30-17:00]);(Friday@100%[11:30-17:00]);(Saturday@100%[11:30-17:00]);(Sunday@100%[11:30-17:00])
13872;Asia Express;1;0;Berliner Str;4;75172;Pforzheim;http://www.lieferando.de/lieferservice-asia-express-pforzheim;(Monday@100%[11:00-15:00]);(Monday@100%[17:00-22:00]);(Tuesday@100%[11:00-15:00]);(Tuesday@100%[17:00-22:00]);(Wednesday@100%[11:00-15:00]);(Wednesday@100%[17:00-22:00]);(Thursday@100%[11:00-15:00]);(Thursday@100%[17:00-22:00]);(Friday@100%[11:00-15:00]);(Friday@100%[17:00-22:00]);(Saturday@100%[12:00-22:00]);(Sunday@100%[12:00-22:00])
13873;Blizzeria;0;0;Paulinenstr.;47;74076;Heilbronn;http://www.lieferando.de/lieferservice-blizzeria-heilbronn;(Monday@100%[11:30-14:00]);(Monday@100%[17:30-22:30]);(Tuesday@100%[11:30-14:00]);(Tuesday@100%[17:30-22:30]);(Wednesday@100%[11:30-14:00]);(Wednesday@100%[17:30-22:30]);(Thursday@100%[11:30-14:00]);(Thursday@100%[17:30-22:30]);(Friday@100%[11:30-14:00]);(Friday@100%[17:30-23:00]);(Saturday@100%[11:30-23:00]);(Sunday@100%[11:30-22:30])
13874;Burger Time;0;1;Johannisthaler Chaussee;399;12351;Berlin;;;;;;;;
13875;Paradies Heimservice;1;0;Durlacher Str.;62;75172;Pforzheim;http://www.lieferando.de/lieferservice-paradies-heimservice-pforzheim;(Monday@100%[16:00-22:45]);(Tuesday@100%[16:00-22:45]);(Wednesday@100%[16:00-22:45]);(Thursday@100%[16:00-22:45]);(Friday@100%[16:00-22:45]);(Saturday@100%[16:00-22:45]);(Sunday@100%[12:00-22:45])
13876;Enjoy Pizzaservice;1;0;Wilhelmstr.;15;74072;Heilbronn;http://www.lieferando.de/lieferservice-enjoy-pizzaservice-heilbronn;(Monday@100%[17:00-22:45]);(Tuesday@100%[11:00-14:00]);(Tuesday@100%[17:00-22:45]);(Wednesday@100%[11:00-14:00]);(Wednesday@100%[17:00-22:45]);(Thursday@100%[11:00-14:00]);(Thursday@100%[17:00-22:45]);(Friday@100%[11:00-14:00]);(Friday@100%[17:00-22:45]);(Saturday@100%[12:00-22:45]);(Sunday@100%[12:00-22:45])
13877;Heimservice Pronto Pronto;1;0;Moltkestr.;79a;76133;Karlsruhe;http://www.lieferando.de/lieferservice-heimservice-pronto-pronto-karlsruhe;(Monday@100%[11:00-22:30]);(Tuesday@100%[11:00-22:30]);(Wednesday@100%[11:00-22:30]);(Thursday@100%[11:00-22:30]);(Friday@100%[11:00-22:30]);(Saturday@100%[11:00-22:30]);(Sunday@100%[11:00-22:30])
13878;Thai Nam Imbiss;1;0;Westliche-Karl-Friedrichstr.;260;75172;Pforzheim;http://www.lieferando.de/lieferservice-thai-nam-imbiss-pforzheim;(Monday@100%[11:00-13:45]);(Monday@100%[16:30-21:45]);(Tuesday@100%[11:00-13:45]);(Tuesday@100%[16:30-21:45]);(Wednesday@100%[11:00-13:45]);(Wednesday@100%[16:30-21:45]);(Thursday@100%[11:00-13:45]);(Thursday@100%[16:30-21:45]);(Friday@100%[11:00-13:45]);(Friday@100%[16:30-21:45]);(Saturday@100%[11:00-13:45]);(Saturday@100%[16:30-21:45]);(Sunday@100%[11:00-13:45]);(Sunday@100%[16:30-21:45])
13879;Heimservice Buonissimo;1;0;Büchenbronnerstr.;4;75172;Pforzheim;http://www.lieferando.de/lieferservice-heimservice-buonissimo-pforzheim;(Monday@100%[11:15-13:45]);(Monday@100%[16:30-22:45]);(Tuesday@100%[11:15-13:45]);(Tuesday@100%[16:30-22:45]);(Wednesday@100%[11:15-13:45]);(Wednesday@100%[16:30-22:45]);(Thursday@100%[11:15-13:45]);(Thursday@100%[16:30-22:45]);(Friday@100%[11:15-13:45]);(Friday@100%[16:30-22:45]);(Saturday@100%[16:30-22:45]);(Sunday@100%[12:15-22:45])
13880;Pizza Heimservice;1;0;Eutingerstr;9;75175;Pforzheim;http://www.lieferando.de/lieferservice-pizza-heimservice-pforzheim;(Monday@100%[16:30-24:00]);(Tuesday@100%[16:30-24:00]);(Wednesday@100%[16:30-24:00]);(Thursday@100%[16:30-24:00]);(Friday@100%[16:30-24:00]);(Saturday@100%[15:30-24:00]);(Sunday@100%[12:30-24:00])
13881;Pizza Blitz;1;0;Rottweiler Str;3;70563;Stuttgart;http://www.lieferando.de/lieferservice-pizza-blitz-stuttgart;(Monday@100%[00:00-02:45]);(Monday@100%[16:00-24:00]);(Tuesday@100%[00:00-02:45]);(Tuesday@100%[16:00-24:00]);(Wednesday@100%[00:00-02:45]);(Wednesday@100%[16:00-24:00]);(Thursday@100%[00:00-02:45]);(Thursday@100%[16:00-24:00]);(Friday@100%[00:00-02:45]);(Friday@100%[16:00-24:00]);(Saturday@100%[00:00-02:45]);(Saturday@100%[16:00-24:00]);(Sunday@100%[00:00-02:45]);(Sunday@100%[12:00-24:00])
13882;City Pizza-Express;1;0;Bleichstr;74;75173;Pforzheim;http://www.lieferando.de/lieferservice-city-pizza-express-pforzheim;(Monday@100%[16:30-23:00]);(Tuesday@100%[10:30-13:30]);(Tuesday@100%[16:30-23:00]);(Wednesday@100%[10:30-13:30]);(Wednesday@100%[16:30-23:00]);(Thursday@100%[10:30-13:30]);(Thursday@100%[16:30-23:00]);(Friday@100%[10:30-13:30]);(Friday@100%[16:30-23:30]);(Saturday@100%[16:30-23:30]);(Sunday@100%[12:00-23:00])
13883;Super Burger;1;0;Bernsteinstr.;20;76189;Karlsruhe;http://www.lieferando.de/lieferservice-super-burger-karlsruhe;(Monday@100%[11:00-14:00]);(Monday@100%[17:00-22:45]);(Tuesday@100%[11:00-14:00]);(Tuesday@100%[17:00-22:45]);(Wednesday@100%[11:00-14:00]);(Wednesday@100%[17:00-22:45]);(Thursday@100%[11:00-14:00]);(Thursday@100%[17:00-22:45]);(Friday@100%[11:00-14:00]);(Friday@100%[17:00-23:45]);(Saturday@100%[16:00-23:45]);(Sunday@100%[12:00-22:45])
13884;Pizza Orchidea;1;0;Holzgarten;53;75175;Pforzheim;http://www.lieferando.de/lieferservice-pizza-orchidea-pforzheim;(Monday@100%[17:00-23:00]);(Tuesday@100%[11:00-13:30]);(Tuesday@100%[17:00-23:00]);(Wednesday@100%[11:00-13:30]);(Wednesday@100%[17:00-23:00]);(Thursday@100%[11:00-13:30]);(Thursday@100%[17:00-23:00]);(Friday@100%[11:00-13:30]);(Friday@100%[17:00-23:00]);(Saturday@100%[12:00-23:00]);(Sunday@100%[12:00-23:00])
13885;Zero Pizza;1;0;Löhdorferstr.;281;42699;Solingen;http://www.lieferando.de/lieferservice-zero-pizza-solingen;(Monday@100%[11:00-22:00]);(Tuesday@100%[11:00-22:00]);(Wednesday@100%[11:00-22:00]);(Thursday@100%[11:00-22:00]);(Friday@100%[11:00-23:00]);(Saturday@100%[11:00-23:00]);(Sunday@100%[11:00-22:00])
13886;Chinaimbiss Hong Kong;1;0;Hans-Böckler-Str.;2;40878;Ratingen;http://www.lieferando.de/lieferservice-chinaimbiss-hong-kong-ratingen;(Monday@100%[11:00-15:00]);(Monday@100%[16:00-21:00]);(Tuesday@100%[11:00-15:00]);(Tuesday@100%[16:00-21:00]);(Wednesday@100%[11:00-15:00]);(Wednesday@100%[16:00-21:00]);(Thursday@100%[11:00-15:00]);(Thursday@100%[16:00-21:00]);(Friday@100%[11:00-15:00]);(Friday@100%[16:00-21:00]);(Saturday@100%[15:00-22:00]);(Sunday@100%[12:00-21:00])
13887;Il Cappuccino;1;0;Mittelgönrather Str.;2;42655;Solingen;http://www.lieferando.de/lieferservice-il-cappuccino-solingen;(Monday@100%[11:30-22:30]);(Tuesday@100%[11:30-22:30]);(Wednesday@100%[11:30-22:30]);(Thursday@100%[11:30-22:30]);(Friday@100%[11:30-22:30]);(Saturday@100%[11:30-22:30]);(Sunday@100%[17:30-22:30])
13888;Restaurant La Rustica;1;0;Rosenstr.;41;40882;Ratingen;http://www.lieferando.de/lieferservice-restaurant-la-rustica-ratingen;;(Tuesday@100%[11:30-14:30]);(Tuesday@100%[17:00-21:45]);(Wednesday@100%[11:30-14:30]);(Wednesday@100%[17:00-21:45]);(Thursday@100%[11:30-14:30]);(Thursday@100%[17:00-21:45]);(Friday@100%[11:30-14:30]);(Friday@100%[17:00-22:15]);(Saturday@100%[14:30-22:15]);(Sunday@100%[11:30-21:45])
13889;Barmakiano Pizza;1;0;Glasgower Str.;29;13349;Berlin;http://www.lieferando.de/lieferservice-barmakiano-pizza-berlin;(Monday@100%[11:00-23:30]);(Tuesday@100%[11:00-23:30]);(Wednesday@100%[11:00-23:30]);(Thursday@100%[11:00-23:30]);(Friday@100%[11:00-23:30]);(Saturday@100%[11:00-23:30]);(Sunday@100%[11:00-23:30])
13890;Marcus Bräu Haxen & Co;1;0;Münzstr.;1-3;10178;Berlin;http://www.lieferando.de/lieferservice-marcus-braeu-haxen-und-co-berlin;(Monday@100%[11:45-22:00]);(Tuesday@100%[11:45-22:00]);(Wednesday@100%[11:45-22:00]);(Thursday@100%[11:45-22:00]);(Friday@100%[11:45-22:00]);;
13891;PartyPatrol Karlsruhe;0;0;Geranienstr.;19;76185;Karlsruhe;http://www.lieferando.de/lieferservice-partypatrol-karlsruhe-karlsruhe;(Monday@100%[22:00-24:00]);(Tuesday@100%[00:00-00:45]);(Tuesday@100%[22:00-24:00]);(Wednesday@100%[00:00-00:45]);(Wednesday@100%[22:00-24:00]);(Thursday@100%[00:00-00:45]);(Thursday@100%[22:00-24:00]);(Friday@100%[00:00-00:45]);(Friday@100%[22:00-24:00]);(Saturday@100%[00:00-00:45]);(Saturday@100%[22:00-24:00]);(Sunday@100%[00:00-00:45])
13892;Anh Anh Asia Heimservice;1;0;Bahnhofweg;6;82008;Unterhaching;http://www.lieferando.de/lieferservice-anh-anh-asia-heimservice-unterhaching;(Monday@100%[11:00-14:30]);(Monday@100%[17:00-22:00]);(Tuesday@100%[11:00-14:30]);(Tuesday@100%[17:00-22:00]);(Wednesday@100%[11:00-14:30]);(Wednesday@100%[17:00-22:00]);(Thursday@100%[11:00-14:30]);(Thursday@100%[17:00-22:00]);(Friday@100%[11:00-14:30]);(Friday@100%[17:00-22:00]);(Saturday@100%[16:30-22:00]);(Sunday@100%[16:30-22:00])
